Date,Close
6/8/2010 16:00,9.51
6/9/2010 16:00,9.56
6/10/2010 16:00,9.79
6/11/2010 16:00,9.8
6/14/2010 16:00,9.85
6/15/2010 16:00,10.27
6/16/2010 16:00,10.31
6/17/2010 16:00,10.29
6/18/2010 16:00,10.2
6/21/2010 16:00,10.36
6/22/2010 16:00,10.09
6/23/2010 16:00,10.15
6/24/2010 16:00,9.94
6/25/2010 16:00,10.02
6/28/2010 16:00,10.04
6/29/2010 16:00,9.81
6/30/2010 16:00,9.76
7/1/2010 16:00,9.79
7/2/2010 16:00,9.89
7/6/2010 16:00,9.84
7/7/2010 16:00,10
7/8/2010 16:00,10.09
7/9/2010 16:00,10.15
7/12/2010 16:00,10.07
7/13/2010 16:00,10.14
7/14/2010 16:00,10.15
7/15/2010 16:00,10.15
7/16/2010 16:00,9.92
7/19/2010 16:00,10.13
7/20/2010 16:00,10.3
7/21/2010 16:00,10.1
7/22/2010 16:00,10.38
7/23/2010 16:00,10.46
7/26/2010 16:00,10.57
7/27/2010 16:00,10.44
7/28/2010 16:00,10.46
7/29/2010 16:00,10.18
7/30/2010 16:00,10.1
8/2/2010 16:00,10.26
8/3/2010 16:00,10.23
8/4/2010 16:00,10.22
8/5/2010 16:00,10.12
8/6/2010 16:00,9.96
8/9/2010 16:00,9.95
8/10/2010 16:00,9.93
8/11/2010 16:00,9.73
8/12/2010 16:00,9.77
8/13/2010 16:00,9.7
8/16/2010 16:00,9.77
8/17/2010 16:00,9.88
8/18/2010 16:00,9.77
8/19/2010 16:00,9.64
8/20/2010 16:00,9.68
8/23/2010 16:00,9.69
8/24/2010 16:00,9.54
8/25/2010 16:00,9.47
8/26/2010 16:00,9.43
8/27/2010 16:00,9.65
8/30/2010 16:00,9.42
8/31/2010 16:00,9.4
9/1/2010 16:00,9.58
9/2/2010 16:00,9.47
9/3/2010 16:00,9.77
9/7/2010 16:00,9.5
9/8/2010 16:00,9.52
9/9/2010 16:00,9.51
9/10/2010 16:00,9.48
9/13/2010 16:00,9.86
9/14/2010 16:00,9.93
9/15/2010 16:00,9.88
9/16/2010 16:00,9.96
9/17/2010 16:00,9.91
9/20/2010 16:00,10.07
9/21/2010 16:00,9.9
9/22/2010 16:00,9.8
9/23/2010 16:00,9.66
9/24/2010 16:00,9.98
9/27/2010 16:00,9.89
9/28/2010 16:00,10.09
9/29/2010 16:00,10.28
9/30/2010 16:00,10.14
10/1/2010 16:00,10.25
10/4/2010 16:00,10.21
10/5/2010 16:00,10.41
10/6/2010 16:00,10.28
10/7/2010 16:00,10.28
10/8/2010 16:00,10.36
10/11/2010 16:00,10.34
10/12/2010 16:00,10.27
10/13/2010 16:00,10.43
10/14/2010 16:00,10.37
10/15/2010 16:00,10.34
10/18/2010 16:00,10.3
10/19/2010 16:00,10.2
10/20/2010 16:00,10.33
10/21/2010 16:00,10.41
10/22/2010 16:00,10.6
10/25/2010 16:00,10.68
10/26/2010 16:00,10.62
10/27/2010 16:00,10.65
10/28/2010 16:00,10.76
10/29/2010 16:00,10.91
11/1/2010 16:00,10.89
11/2/2010 16:00,10.84
11/3/2010 16:00,10.93
11/4/2010 16:00,11.26
11/5/2010 16:00,11.18
11/8/2010 16:00,11
11/9/2010 16:00,11.14
11/10/2010 16:00,11.25
11/11/2010 16:00,11.06
11/12/2010 16:00,11.05
11/15/2010 16:00,11.06
11/16/2010 16:00,10.86
11/17/2010 16:00,10.89
11/18/2010 16:00,11.04
11/19/2010 16:00,11.08
11/22/2010 16:00,11.13
11/23/2010 16:00,10.74
11/24/2010 16:00,11
11/26/2010 16:00,11
11/29/2010 16:00,10.81
11/30/2010 16:00,10.75
12/1/2010 16:00,11.11
12/2/2010 16:00,11.54
12/3/2010 16:00,11.97
12/6/2010 16:00,11.89
12/7/2010 16:00,11.83
12/8/2010 16:00,11.91
12/9/2010 16:00,12.03
12/10/2010 16:00,12.08
12/13/2010 16:00,11.9
12/14/2010 16:00,11.91
12/15/2010 16:00,12.12
12/16/2010 16:00,12.32
12/17/2010 16:00,12.69
12/20/2010 16:00,12.33
12/21/2010 16:00,12.39
12/22/2010 16:00,12.3
12/23/2010 16:00,12.23
12/27/2010 16:00,12.31
12/28/2010 16:00,12.24
12/29/2010 16:00,12.31
12/30/2010 16:00,12.4
12/31/2010 16:00,12.54
1/3/2011 16:00,12.59
1/4/2011 16:00,12.63
1/5/2011 16:00,12.36
1/6/2011 16:00,12.87
1/7/2011 16:00,13.07
1/10/2011 16:00,13.22
1/11/2011 16:00,13.42
1/12/2011 16:00,13.51
1/13/2011 16:00,13.37
1/14/2011 16:00,13.68
1/18/2011 16:00,13.55
1/19/2011 16:00,13.53
1/20/2011 16:00,13.26
1/21/2011 16:00,13.27
1/24/2011 16:00,13.45
1/25/2011 16:00,13.22
1/26/2011 16:00,13.24
1/27/2011 16:00,13.31
1/28/2011 16:00,13.11
1/31/2011 16:00,13.07
2/1/2011 16:00,13.21
2/2/2011 16:00,13.34
2/3/2011 16:00,13.36
2/4/2011 16:00,13.62
2/7/2011 16:00,13.66
2/8/2011 16:00,13.42
2/9/2011 16:00,13.09
2/10/2011 16:00,12.84
2/11/2011 16:00,12.94
2/14/2011 16:00,12.89
2/15/2011 16:00,12.82
2/16/2011 16:00,12.89
2/17/2011 16:00,13.07
2/18/2011 16:00,12.81
2/22/2011 16:00,12.41
2/23/2011 16:00,12.28
2/24/2011 16:00,12.12
2/25/2011 16:00,12.29
2/28/2011 16:00,12.29
3/1/2011 16:00,12.18
3/2/2011 16:00,12.21
3/3/2011 16:00,12.26
3/4/2011 16:00,12.41
3/7/2011 16:00,12.2
3/8/2011 16:00,12.35
3/9/2011 16:00,12.52
3/10/2011 16:00,12.11
3/11/2011 16:00,12.21
3/14/2011 16:00,12.16
3/15/2011 16:00,11.91
3/16/2011 16:00,11.43
3/17/2011 16:00,11.61
3/18/2011 16:00,11.75
3/21/2011 16:00,11.94
3/22/2011 16:00,11.82
3/23/2011 16:00,12.04
3/24/2011 16:00,12.28
3/25/2011 16:00,12.24
3/28/2011 16:00,12.17
3/29/2011 16:00,12.06
3/30/2011 16:00,12.11
3/31/2011 16:00,12.18
4/1/2011 16:00,12.21
4/4/2011 16:00,12.18
4/5/2011 16:00,12.46
4/6/2011 16:00,12.77
4/7/2011 16:00,12.72
4/8/2011 16:00,12.65
4/11/2011 16:00,12.51
4/12/2011 16:00,12.23
4/13/2011 16:00,12.26
4/14/2011 16:00,12.31
4/15/2011 16:00,12.21
4/18/2011 16:00,11.95
4/19/2011 16:00,11.96
4/20/2011 16:00,12.45
4/21/2011 16:00,12.56
4/25/2011 16:00,12.28
4/26/2011 16:00,12.56
4/27/2011 16:00,13.29
4/28/2011 16:00,13.41
4/29/2011 16:00,13.5
5/2/2011 16:00,13.51
5/3/2011 16:00,13.46
5/4/2011 16:00,13.44
5/5/2011 16:00,13.55
5/6/2011 16:00,13.75
5/9/2011 16:00,13.67
5/10/2011 16:00,13.75
5/11/2011 16:00,13.5
5/12/2011 16:00,13.82
5/13/2011 16:00,13.59
5/16/2011 16:00,13.47
5/17/2011 16:00,13.39
5/18/2011 16:00,13.53
5/19/2011 16:00,13.45
5/20/2011 16:00,13.41
5/23/2011 16:00,13.12
5/24/2011 16:00,13.15
5/25/2011 16:00,13.17
5/26/2011 16:00,13.34
5/27/2011 16:00,13.26
5/31/2011 16:00,13.66
6/1/2011 16:00,13.68
6/2/2011 16:00,13.7
6/3/2011 16:00,13.64
6/6/2011 16:00,13.68
6/7/2011 16:00,13.88
6/8/2011 16:00,13.72
6/9/2011 16:00,13.56
6/10/2011 16:00,13.05
6/13/2011 16:00,12.99
6/14/2011 16:00,13.33
6/15/2011 16:00,13.12
6/16/2011 16:00,13
6/17/2011 16:00,12.72
6/20/2011 16:00,12.9
6/21/2011 16:00,13.27
6/22/2011 16:00,12.92
6/23/2011 16:00,12.84
6/24/2011 16:00,12.4
6/27/2011 16:00,12.53
6/28/2011 16:00,12.82
6/29/2011 16:00,12.35
6/30/2011 16:00,12.61
7/1/2011 16:00,12.91
7/5/2011 16:00,12.72
7/6/2011 16:00,12.53
7/7/2011 16:00,12.76
7/8/2011 16:00,12.62
7/11/2011 16:00,12.37
7/12/2011 16:00,12.24
7/13/2011 16:00,12.44
7/14/2011 16:00,12.15
7/15/2011 16:00,12.22
7/18/2011 16:00,12.14
7/19/2011 16:00,12.22
7/20/2011 16:00,12.47
7/21/2011 16:00,12.57
7/22/2011 16:00,12.98
7/25/2011 16:00,12.75
7/26/2011 16:00,12.9
7/27/2011 16:00,12.56
7/28/2011 16:00,12.31
7/29/2011 16:00,12.36
8/1/2011 16:00,12.53
8/2/2011 16:00,12.19
8/3/2011 16:00,12.16
8/4/2011 16:00,11.58
8/5/2011 16:00,11.56
8/8/2011 16:00,10.94
8/9/2011 16:00,11.5
8/10/2011 16:00,11.07
8/11/2011 16:00,11.52
8/12/2011 16:00,11.46
8/15/2011 16:00,11.67
8/16/2011 16:00,11.52
8/17/2011 16:00,11.51
8/18/2011 16:00,11.05
8/19/2011 16:00,10.94
8/22/2011 16:00,11.24
8/23/2011 16:00,11.84
8/24/2011 16:00,11.74
8/25/2011 16:00,11.35
8/26/2011 16:00,11.81
8/29/2011 16:00,12.13
8/30/2011 16:00,11.97
8/31/2011 16:00,11.97
9/1/2011 16:00,11.89
9/2/2011 16:00,11.66
9/6/2011 16:00,11.52
9/7/2011 16:00,12.05
9/8/2011 16:00,12
9/9/2011 16:00,11.88
9/12/2011 16:00,11.94
9/13/2011 16:00,11.96
9/14/2011 16:00,11.82
9/15/2011 16:00,12.11
9/16/2011 16:00,12.41
9/19/2011 16:00,12.22
9/20/2011 16:00,12.12
9/21/2011 16:00,11.92
9/22/2011 16:00,11.52
9/23/2011 16:00,11.71
9/26/2011 16:00,11.56
9/27/2011 16:00,12.02
9/28/2011 16:00,11.77
9/29/2011 16:00,11.81
9/30/2011 16:00,11.43
10/3/2011 16:00,11.31
10/4/2011 16:00,11.74
10/5/2011 16:00,11.82
10/6/2011 16:00,11.83
10/7/2011 16:00,11.8
10/10/2011 16:00,12.02
10/11/2011 16:00,11.86
10/12/2011 16:00,12.16
10/13/2011 16:00,12.17
10/14/2011 16:00,12.3
10/17/2011 16:00,12.01
10/18/2011 16:00,12.21
10/19/2011 16:00,12.11
10/20/2011 16:00,11.81
10/21/2011 16:00,12.18
10/24/2011 16:00,12.48
10/25/2011 16:00,12.19
10/26/2011 16:00,12.25
10/27/2011 16:00,12.92
10/28/2011 16:00,12.74
10/31/2011 16:00,12.62
11/1/2011 16:00,12.45
11/2/2011 16:00,12.72
11/3/2011 16:00,12.9
11/4/2011 16:00,12.98
11/7/2011 16:00,13
11/8/2011 16:00,12.93
11/9/2011 16:00,12.48
11/10/2011 16:00,12.66
11/11/2011 16:00,12.95
11/14/2011 16:00,12.98
11/15/2011 16:00,13.08
11/16/2011 16:00,12.74
11/17/2011 16:00,12.71
11/18/2011 16:00,12.66
11/21/2011 16:00,12.56
11/22/2011 16:00,12.56
11/23/2011 16:00,12.2
11/25/2011 16:00,12.07
11/28/2011 16:00,12.55
11/29/2011 16:00,12.4
11/30/2011 16:00,12.92
12/1/2011 16:00,13.21
12/2/2011 16:00,13.12
12/5/2011 16:00,13.22
12/6/2011 16:00,12.94
12/7/2011 16:00,13.22
12/8/2011 16:00,12.94
12/9/2011 16:00,13.08
12/12/2011 16:00,12.93
12/13/2011 16:00,12.72
12/14/2011 16:00,12.55
12/15/2011 16:00,12.5
12/16/2011 16:00,12.76
12/19/2011 16:00,12.32
12/20/2011 16:00,12.66
12/21/2011 16:00,12.71
12/22/2011 16:00,12.91
12/23/2011 16:00,12.92
12/27/2011 16:00,13.02
12/28/2011 16:00,12.92
12/29/2011 16:00,13.02
12/30/2011 16:00,12.91
1/3/2012 16:00,13.26
1/4/2012 16:00,13.14
1/5/2012 16:00,13.26
1/6/2012 16:00,13.15
1/9/2012 16:00,13.38
1/10/2012 16:00,13.77
1/11/2012 16:00,13.66
1/12/2012 16:00,13.83
1/13/2012 16:00,13.75
1/17/2012 16:00,13.46
1/18/2012 16:00,13.83
1/19/2012 16:00,14.26
1/20/2012 16:00,13.97
1/23/2012 16:00,14.01
1/24/2012 16:00,13.93
1/25/2012 16:00,14.16
1/26/2012 16:00,14.23
1/27/2012 16:00,14.11
1/30/2012 16:00,13.98
1/31/2012 16:00,14.08
2/1/2012 16:00,14.19
2/2/2012 16:00,13.91
2/3/2012 16:00,14.05
2/6/2012 16:00,13.99
2/7/2012 16:00,14.05
2/8/2012 16:00,14.19
2/9/2012 16:00,14.28
2/10/2012 16:00,13.84
2/13/2012 16:00,14.11
2/14/2012 16:00,14.18
2/15/2012 16:00,14.32
2/16/2012 16:00,14.53
2/17/2012 16:00,14.62
2/21/2012 16:00,14.38
2/22/2012 16:00,14.48
2/23/2012 16:00,14.14
2/24/2012 16:00,14.37
2/27/2012 16:00,14.39
2/28/2012 16:00,14.69
2/29/2012 16:00,14.52
3/1/2012 16:00,14.64
3/2/2012 16:00,14.59
3/5/2012 16:00,14.33
3/6/2012 16:00,14.16
3/7/2012 16:00,14.4
3/8/2012 16:00,14.61
3/9/2012 16:00,14.6
3/12/2012 16:00,14.4
3/13/2012 16:00,14.87
3/14/2012 16:00,14.81
3/15/2012 16:00,14.94
3/16/2012 16:00,14.79
3/19/2012 16:00,15.16
3/20/2012 16:00,14.94
3/21/2012 16:00,15.21
3/22/2012 16:00,15.03
3/23/2012 16:00,14.99
3/26/2012 16:00,15.38
3/27/2012 16:00,15.37
3/28/2012 16:00,15.18
3/29/2012 16:00,15.08
3/30/2012 16:00,15.28
4/2/2012 16:00,15.4
4/3/2012 16:00,15.22
4/4/2012 16:00,15
4/5/2012 16:00,15.24
4/9/2012 16:00,14.86
4/10/2012 16:00,14.62
4/11/2012 16:00,14.79
4/12/2012 16:00,14.92
4/13/2012 16:00,15.1
4/16/2012 16:00,15.1
4/17/2012 16:00,15.21
4/18/2012 16:00,15.28
4/19/2012 16:00,15.25
4/20/2012 16:00,15.11
4/23/2012 16:00,14.89
4/24/2012 16:00,14.86
4/25/2012 16:00,14.91
4/26/2012 16:00,15.82
4/27/2012 16:00,16.15
4/30/2012 16:00,15.58
5/1/2012 16:00,15.53
5/2/2012 16:00,16.1
5/3/2012 16:00,15.7
5/4/2012 16:00,15.44
5/7/2012 16:00,15.42
5/8/2012 16:00,15.16
5/9/2012 16:00,15.13
5/10/2012 16:00,15.39
5/11/2012 16:00,15.39
5/14/2012 16:00,15.08
5/15/2012 16:00,14.79
5/16/2012 16:00,14.92
5/17/2012 16:00,14.7
5/18/2012 16:00,14.28
5/21/2012 16:00,14.42
5/22/2012 16:00,14.4
5/23/2012 16:00,14.08
5/24/2012 16:00,13.96
5/25/2012 16:00,13.98
5/29/2012 16:00,14.15
5/30/2012 16:00,13.93
5/31/2012 16:00,13.73
6/1/2012 16:00,13.06
6/4/2012 16:00,13.02
6/5/2012 16:00,13.21
6/6/2012 16:00,13.5
6/7/2012 16:00,13.54
6/8/2012 16:00,13.46
6/11/2012 16:00,13.41
6/12/2012 16:00,13.7
6/13/2012 16:00,13.55
6/14/2012 16:00,13.47
6/15/2012 16:00,13.67
6/18/2012 16:00,13.96
6/19/2012 16:00,14.11
6/20/2012 16:00,14.13
6/21/2012 16:00,13.58
6/22/2012 16:00,13.83
6/25/2012 16:00,13.38
6/26/2012 16:00,13.31
6/27/2012 16:00,13.54
6/28/2012 16:00,13.44
6/29/2012 16:00,13.96
7/2/2012 16:00,14.27
7/3/2012 16:00,14.44
7/5/2012 16:00,13.65
7/6/2012 16:00,13.5
7/9/2012 16:00,13.5
7/10/2012 16:00,13.28
7/11/2012 16:00,13.15
7/12/2012 16:00,12.8
7/13/2012 16:00,12.89
7/16/2012 16:00,12.67
7/17/2012 16:00,12.69
7/18/2012 16:00,13.14
7/19/2012 16:00,12.86
7/20/2012 16:00,12.65
7/23/2012 16:00,12.78
7/24/2012 16:00,12.91
7/25/2012 16:00,13.01
7/26/2012 16:00,13.36
7/27/2012 16:00,13.68
7/30/2012 16:00,13.49
7/31/2012 16:00,13.97
8/1/2012 16:00,13.88
8/2/2012 16:00,13.87
8/3/2012 16:00,14.18
8/6/2012 16:00,14.24
8/7/2012 16:00,14.17
8/8/2012 16:00,14.09
8/9/2012 16:00,14.33
8/10/2012 16:00,14.49
8/13/2012 16:00,14.31
8/14/2012 16:00,14.4
8/15/2012 16:00,14.42
8/16/2012 16:00,14.45
8/17/2012 16:00,14.4
8/20/2012 16:00,14.5
8/21/2012 16:00,14.65
8/22/2012 16:00,14.4
8/23/2012 16:00,14.33
8/24/2012 16:00,14.37
8/27/2012 16:00,14.38
8/28/2012 16:00,14.31
8/29/2012 16:00,14.35
8/30/2012 16:00,14.25
8/31/2012 16:00,14.7
9/4/2012 16:00,14.38
9/5/2012 16:00,14.18
9/6/2012 16:00,14.41
9/7/2012 16:00,14.51
9/10/2012 16:00,14.7
9/11/2012 16:00,14.92
9/12/2012 16:00,14.97
9/13/2012 16:00,15.03
9/14/2012 16:00,15.36
9/17/2012 16:00,14.99
9/18/2012 16:00,15.09
9/19/2012 16:00,15.04
9/20/2012 16:00,14.8
9/21/2012 16:00,14.8
9/24/2012 16:00,14.83
9/25/2012 16:00,14.8
9/26/2012 16:00,14.99
9/27/2012 16:00,15.6
9/28/2012 16:00,15.82
10/1/2012 16:00,15.9
10/2/2012 16:00,16
10/3/2012 16:00,16.05
10/4/2012 16:00,16.16
10/5/2012 16:00,16.07
10/8/2012 16:00,15.53
10/9/2012 16:00,15.36
10/10/2012 16:00,15.12
10/11/2012 16:00,15.03
10/12/2012 16:00,15.12
10/15/2012 16:00,15.29
10/16/2012 16:00,15.45
10/17/2012 16:00,15.6
10/18/2012 16:00,15.55
10/19/2012 16:00,15.22
10/22/2012 16:00,15.33
10/23/2012 16:00,15.22
10/24/2012 16:00,15.15
10/25/2012 16:00,15.38
10/26/2012 16:00,15.5
10/31/2012 16:00,15.9
11/1/2012 16:00,16.11
11/2/2012 16:00,15.77
11/5/2012 16:00,15.88
11/6/2012 16:00,16.2
11/7/2012 16:00,16.17
11/8/2012 16:00,16.13
11/9/2012 16:00,16.36
11/12/2012 16:00,16.45
11/13/2012 16:00,16.18
11/14/2012 16:00,15.92
11/15/2012 16:00,16.05
11/16/2012 16:00,16.19
11/19/2012 16:00,16.34
11/20/2012 16:00,16.25
11/21/2012 16:00,16.26
11/23/2012 16:00,16.84
11/26/2012 16:00,16.62
11/27/2012 16:00,16.83
11/28/2012 16:00,16.9
11/29/2012 16:00,17.13
11/30/2012 16:00,17.27
12/3/2012 16:00,17.08
12/4/2012 16:00,16.75
12/5/2012 16:00,16.96
12/6/2012 16:00,17.05
12/7/2012 16:00,17.03
12/10/2012 16:00,16.88
12/11/2012 16:00,17.19
12/12/2012 16:00,17.06
12/13/2012 16:00,17.11
12/14/2012 16:00,16.95
12/17/2012 16:00,16.94
12/18/2012 16:00,16.98
12/19/2012 16:00,17.09
12/20/2012 16:00,17.1
12/21/2012 16:00,16.95
12/24/2012 16:00,16.93
12/26/2012 16:00,16.92
12/27/2012 16:00,16.98
12/28/2012 16:00,17.13
12/31/2012 16:00,17.16
1/2/2013 16:00,18.1
1/3/2013 16:00,18.09
1/4/2013 16:00,17.96
1/7/2013 16:00,17.7
1/8/2013 16:00,17.54
1/9/2013 16:00,17.54
1/10/2013 16:00,18.18
1/11/2013 16:00,18.15
1/14/2013 16:00,18.01
1/15/2013 16:00,17.89
1/16/2013 16:00,17.8
1/17/2013 16:00,18.26
1/18/2013 16:00,18.14
1/22/2013 16:00,18.16
1/23/2013 16:00,18.27
1/24/2013 16:00,17.81
1/25/2013 16:00,17.75
1/28/2013 16:00,17.52
1/29/2013 16:00,17.76
1/30/2013 16:00,17.8
1/31/2013 16:00,17.74
2/1/2013 16:00,18.07
2/4/2013 16:00,17.9
2/5/2013 16:00,18.18
2/6/2013 16:00,18.04
2/7/2013 16:00,18.3
2/8/2013 16:00,18.45
2/11/2013 16:00,18.48
2/12/2013 16:00,18.5
2/13/2013 16:00,18.41
2/14/2013 16:00,18.57
2/15/2013 16:00,18.53
2/19/2013 16:00,19.15
2/20/2013 16:00,18.89
2/21/2013 16:00,18.69
2/22/2013 16:00,18.9
2/25/2013 16:00,18.25
2/26/2013 16:00,17.81
2/27/2013 16:00,18.18
2/28/2013 16:00,18.25
3/1/2013 16:00,18.25
3/4/2013 16:00,18.14
3/5/2013 16:00,18.33
3/6/2013 16:00,18.12
3/7/2013 16:00,18.05
3/8/2013 16:00,17.91
3/11/2013 16:00,17.72
3/12/2013 16:00,17.73
3/13/2013 16:00,18
3/14/2013 16:00,18.05
3/15/2013 16:00,17.64
3/18/2013 16:00,17.24
3/19/2013 16:00,17.08
3/20/2013 16:00,17.25
3/21/2013 16:00,16.89
3/22/2013 16:00,17.07
3/25/2013 16:00,16.95
3/26/2013 16:00,17.07
3/27/2013 16:00,17.17
3/28/2013 16:00,17.19
4/1/2013 16:00,17.08
4/2/2013 16:00,17.11
4/3/2013 16:00,16.74
4/4/2013 16:00,16.83
4/5/2013 16:00,16.73
4/8/2013 16:00,16.84
4/9/2013 16:00,16.95
4/10/2013 16:00,17.19
4/11/2013 16:00,17.34
4/12/2013 16:00,17.31
4/15/2013 16:00,16.89
4/16/2013 16:00,17.24
4/17/2013 16:00,17.08
4/18/2013 16:00,17.94
4/19/2013 16:00,18.8
4/22/2013 16:00,18.5
4/23/2013 16:00,18.28
4/24/2013 16:00,18.44
4/25/2013 16:00,18.69
4/26/2013 16:00,18.53
4/29/2013 16:00,18.83
4/30/2013 16:00,19.08
5/1/2013 16:00,19.11
5/2/2013 16:00,19.53
5/3/2013 16:00,19.41
5/6/2013 16:00,19.55
5/7/2013 16:00,19.47
5/8/2013 16:00,20.21
5/9/2013 16:00,20.21
5/10/2013 16:00,20.17
5/13/2013 16:00,19.93
5/14/2013 16:00,19.89
5/15/2013 16:00,19.8
5/16/2013 16:00,19.45
5/17/2013 16:00,19.51
5/20/2013 16:00,19.37
5/21/2013 16:00,19.23
5/22/2013 16:00,18.89
5/23/2013 16:00,18.75
5/24/2013 16:00,18.86
5/28/2013 16:00,19.05
5/29/2013 16:00,19.24
5/30/2013 16:00,18.97
5/31/2013 16:00,18.66
6/3/2013 16:00,18.71
6/4/2013 16:00,18.94
6/5/2013 16:00,18.66
6/6/2013 16:00,18.6
6/7/2013 16:00,18.69
6/10/2013 16:00,18.81
6/11/2013 16:00,18.52
6/12/2013 16:00,18.36
6/13/2013 16:00,18.27
6/14/2013 16:00,17.99
6/17/2013 16:00,18.12
6/18/2013 16:00,18.43
6/19/2013 16:00,17.99
6/20/2013 16:00,17.41
6/21/2013 16:00,17.18
6/24/2013 16:00,16.93
6/25/2013 16:00,17.53
6/26/2013 16:00,17.64
6/27/2013 16:00,17.93
6/28/2013 16:00,18.32
7/1/2013 16:00,18.45
7/2/2013 16:00,18.5
7/3/2013 16:00,18.12
7/5/2013 16:00,18.21
7/8/2013 16:00,17.6
7/9/2013 16:00,17.84
7/10/2013 16:00,17.84
7/11/2013 16:00,18.54
7/12/2013 16:00,18.44
7/15/2013 16:00,18.4
7/16/2013 16:00,18.43
7/17/2013 16:00,18.45
7/18/2013 16:00,16.81
7/19/2013 16:00,16.49
7/22/2013 16:00,16.62
7/23/2013 16:00,16.74
7/24/2013 16:00,17.02
7/25/2013 16:00,17.18
7/26/2013 16:00,16.9
7/29/2013 16:00,16.7
7/30/2013 16:00,16.97
7/31/2013 16:00,16.98
8/1/2013 16:00,17.25
8/2/2013 16:00,16.8
8/5/2013 16:00,16.82
8/6/2013 16:00,16.59
8/7/2013 16:00,16.17
8/8/2013 16:00,16.22
8/9/2013 16:00,16.21
8/12/2013 16:00,16.05
8/13/2013 16:00,16.27
8/14/2013 16:00,16.06
8/15/2013 16:00,16
8/16/2013 16:00,15.97
8/19/2013 16:00,15.81
8/20/2013 16:00,15.83
8/21/2013 16:00,15.75
8/22/2013 16:00,16.06
8/23/2013 16:00,16.22
8/26/2013 16:00,16.26
8/27/2013 16:00,15.98
8/28/2013 16:00,16.26
8/29/2013 16:00,16.67
8/30/2013 16:00,16.56
9/3/2013 16:00,16.9
9/4/2013 16:00,16.86
9/5/2013 16:00,17.18
9/6/2013 16:00,17.01
9/9/2013 16:00,17.3
9/10/2013 16:00,17.48
9/11/2013 16:00,17.44
9/12/2013 16:00,17.28
9/13/2013 16:00,17.33
9/16/2013 16:00,17.62
9/17/2013 16:00,17.68
9/18/2013 16:00,17.61
